"id","name","id_person","id_org","id_stage","title","value","add_time","update_time","stage_change_time","deleted","status","next_activity_date","next_activity_time","id_next_activity","id_last_activity","last_activity_date","lost_reason","id_pipeline","won_time","first_won_time","lost_time","notes_count","activities_count","done_activities_count","undone_activities_count","participants_count","id_label","id_lead_origin","next_activity_subject","next_activity_type","rotten_time","owner_name","id_segmentation","id_last_professional","start_of_service","due_date","average_time_to_won_total_seconds","average_stage_progress","age_total_seconds","stay_in_pipeline_stages_first_meeting","stay_in_pipeline_stages_whoqol","stay_in_pipeline_stages_healthcare_journey","stay_in_pipeline_stages_welcome","stay_in_pipeline_stages_lead","stay_in_pipeline_stages_prospect","stay_in_pipeline_stages_qualified_lead","stay_in_pipeline_stages_qualification_scheduled","stay_in_pipeline_stages_sdr_ae","stay_in_pipeline_stages_proposal_scheduled","stay_in_pipeline_stages_proposal_done","stay_in_pipeline_stages_onboarding_scheduled","stay_in_pipeline_stages_return_received","update_date"
5512,"Pré-Vendas B2B",4484,2459,"30","Mobiplus","0.00","2023-06-02 16:33:47","2023-07-17 14:18:23","2023-06-12 18:39:50","false","lost",NULL,NULL,NULL,"22072","2023-07-11","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2023-07-17 14:18:23",0,5,5,0,1,NULL,"482",NULL,NULL,NULL,"Giordano Souza","690",NULL,NULL,NULL,0,0,3879876,NULL,NULL,NULL,NULL,"3008313",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-07-18 05:02:23.608"
7071,"Pré-Vendas B2B",5375,2475,"30","Martin Luz Transformation Agency","0.00","2023-07-07 11:19:34","2023-07-21 17:48:47","2023-07-07 11:19:43","false","lost",NULL,NULL,NULL,"22710","2023-07-20","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2023-07-21 17:48:47",0,7,7,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,1232953,NULL,NULL,NULL,NULL,"1232944",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-07-22 05:00:07.498"
7109,"Pré-Vendas B2B",5401,2482,"29","Lead Homepage Fernanda Meneses","0.00","2023-07-13 15:44:38","2023-07-13 15:44:39",NULL,"false","open",NULL,NULL,NULL,NULL,NULL,NULL,"7",NULL,NULL,NULL,0,0,0,0,1,NULL,"65",NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,58521,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-07-14 05:00:29.146"
5480,"Pré-Vendas B2B",4460,NULL,"31","Lara Peres","0.00","2023-05-31 11:18:08","2023-06-30 14:03:31","2023-06-01 22:20:09","false","lost",NULL,NULL,NULL,"21790","2023-06-30","Não faz sentido para ela no momento (Corretora)","7",NULL,NULL,"2023-06-30 14:03:31",1,7,7,0,1,NULL,"482",NULL,NULL,NULL,"Giordano Souza","728",NULL,NULL,NULL,0,0,2601923,NULL,NULL,NULL,NULL,"0",NULL,"2475802","126120",NULL,NULL,NULL,NULL,NULL,"2023-07-01 05:00:02.164"
5242,"Pré-Vendas B2B",4314,2429,"31","QualiBest","0.00","2023-05-10 11:02:40","2023-06-30 13:08:05","2023-06-01 16:35:37","false","lost",NULL,NULL,NULL,"21929","2023-06-30","Empresa está satisfeita com o plano de saúde atual","7",NULL,NULL,"2023-06-30 13:08:01",0,11,11,0,1,NULL,"666",NULL,NULL,NULL,"Giordano Souza","245",NULL,NULL,NULL,0,0,4413921,NULL,NULL,NULL,NULL,"1716608",NULL,"2493144","105217",NULL,NULL,NULL,NULL,NULL,"2023-07-01 05:00:02.455"
5479,"Pré-Vendas B2B",4459,1854,"31","Media.Monks Brasil","0.00","2023-05-30 19:34:36","2023-07-03 19:53:57",NULL,"false","open","2023-10-02",NULL,"22015","20667","2023-07-03",NULL,"7",NULL,NULL,NULL,0,5,4,1,1,NULL,"26","T2 (Devolutiva)","call",NULL,"Giordano Souza","245",NULL,NULL,NULL,0,0,2982423,NULL,NULL,NULL,NULL,"0",NULL,"2982422","0",NULL,NULL,NULL,NULL,NULL,"2023-07-04 05:02:06.662"
5339,"Pré-Vendas B2B",4368,2442,"45","Pré-Venda | Ibiti","0.00","2023-05-22 13:15:57","2023-07-03 19:15:22","2023-07-03 19:11:26","false","won",NULL,NULL,NULL,"21851","2023-07-03",NULL,"7","2023-07-03 19:11:27","2023-07-03 19:11:27",NULL,1,9,9,0,1,NULL,"181",NULL,NULL,NULL,"Giordano Souza","245",NULL,NULL,NULL,0,0,3650130,NULL,NULL,NULL,NULL,"3848",NULL,"0","3646280","1","1",NULL,NULL,NULL,"2023-07-04 05:02:06.927"
6649,"Pré-Vendas B2B",2363,1464,"50","Gavea Marketplace (2)","0.00","2023-06-13 18:32:03","2023-07-03 19:31:39",NULL,"false","lost",NULL,NULL,NULL,"21970","2023-07-03","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2023-07-03 19:31:39",0,9,9,0,1,NULL,"965",NULL,NULL,NULL,"Giordano Souza","964",NULL,NULL,NULL,0,0,1731576,NULL,NULL,NULL,NULL,"0",NULL,NULL,"1731577",NULL,NULL,NULL,NULL,NULL,"2023-07-04 05:02:07.236"
7078,"Pré-Vendas B2B",5379,2477,"30","Pacto Soluções","0.00","2023-07-07 17:19:56","2023-08-04 17:57:01",NULL,"false","lost",NULL,NULL,NULL,"23008","2023-07-26","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2023-08-04 17:57:01",0,5,5,0,1,NULL,"482",NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,2421425,NULL,NULL,NULL,NULL,"2421424",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-08-05 05:01:53.456"
4883,"Pré-Vendas B2B",4104,2366,"45","Pré-Venda | Rei do Pitaco","0.00","2023-03-09 17:38:18","2023-06-20 21:36:44","2023-06-20 21:17:54","false","won",NULL,NULL,NULL,"21241","2023-06-20",NULL,"7","2023-06-20 21:36:19","2023-06-20 21:36:19",NULL,1,4,4,0,1,NULL,"965",NULL,NULL,NULL,"Giordano Souza","964",NULL,NULL,NULL,0,0,8913481,NULL,NULL,NULL,NULL,"0",NULL,"0","614638","1105","0",NULL,NULL,NULL,"2023-06-21 05:01:47.775"
6833,"Pré-Vendas B2B",5246,2465,"31","Salter do Brasil","0.00","2023-06-20 18:36:31","2023-07-13 13:53:58",NULL,"false","lost",NULL,NULL,NULL,"22261","2023-07-12","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2023-07-13 13:53:58",0,7,7,0,1,NULL,"26",NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,1970247,NULL,NULL,NULL,NULL,"0",NULL,"1970247","0",NULL,NULL,NULL,NULL,NULL,"2023-07-14 05:00:30.229"
7354,"Pré-Vendas B2B",5505,2648,"45","Pré-Venda | Rancho do Peixe","0.00","2023-08-05 16:41:41","2023-08-11 01:28:44","2023-08-11 01:27:53","false","won",NULL,NULL,NULL,"23867","2023-08-10",NULL,"7","2023-08-11 01:28:02","2023-08-11 01:28:02",NULL,2,4,4,0,2,NULL,"965",NULL,NULL,NULL,"Giordano Souza","1076",NULL,NULL,NULL,0,0,463581,NULL,NULL,NULL,NULL,"0",NULL,"0","218303","9","0",NULL,NULL,NULL,"2023-08-11 05:02:03.732"
7126,"Pré-Vendas B2B",5413,1168,"45","Prá-Venda | ilegra (2)","0.00","2023-07-19 18:31:48","2023-08-11 01:24:29","2023-08-10 14:07:30","false","won",NULL,NULL,NULL,"24012","2023-08-09",NULL,"7","2023-08-11 01:24:29","2023-08-11 01:24:29",NULL,1,4,4,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza","964",NULL,NULL,NULL,0,0,1925561,NULL,NULL,NULL,NULL,"71532",NULL,"0","1813410","40619","0",NULL,NULL,NULL,"2023-08-11 05:02:03.998"
7448,"Pré-Vendas B2B",5522,2676,"30","Toledo Marchetti","0.00","2023-08-16 18:52:42","2023-08-24 14:50:05",NULL,"false","lost",NULL,NULL,NULL,"24357","2023-08-24","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2023-08-24 14:50:05",0,4,4,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,676643,NULL,NULL,NULL,NULL,"676644",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-08-25 05:01:59.187"
3193,"Pré-Vendas B2B",2968,1719,"31","Negócio Mais Vivida","0.00","2022-07-08 20:17:00","2023-08-24 18:50:37","2022-11-07 15:51:02","false","lost",NULL,NULL,NULL,"24091","2023-08-21","Não é prioridade da empresa oferecer benefício de saúde","7",NULL,NULL,"2023-01-16 14:22:29",2,22,22,0,3,NULL,"9",NULL,NULL,NULL,"Giordano Souza","385",NULL,"2022-08-15",NULL,0,0,16567529,NULL,NULL,NULL,NULL,"2440109",NULL,"6042687","523052",NULL,NULL,NULL,NULL,NULL,"2023-08-25 05:01:59.47"
7446,"Pré-Vendas B2B",5520,2674,"30","Renovar Consultoria Jr.","0.00","2023-08-16 14:32:51","2023-08-24 14:42:13",NULL,"false","lost",NULL,NULL,NULL,"24358","2023-08-24","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2023-08-24 14:42:11",0,4,4,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,691760,NULL,NULL,NULL,NULL,"691760",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-08-25 05:02:00.279"
7459,"Pré-Vendas B2B",NULL,2683,"29","Pousada Ka 347","0.00","2023-08-19 20:09:48","2023-08-24 13:14:19",NULL,"false","lost",NULL,NULL,NULL,"24394","2023-08-24","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2023-08-24 13:14:19",1,4,4,0,0,NULL,NULL,NULL,NULL,NULL,"Giordano Souza","1076",NULL,NULL,NULL,0,0,407071,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-08-25 05:02:00.868"
7445,"Pré-Vendas B2B",5519,2673,"30","Leonardo Naves","0.00","2023-08-16 14:29:18","2023-08-24 14:41:21",NULL,"false","lost",NULL,NULL,NULL,"24359","2023-08-24","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2023-08-24 14:41:21",0,4,4,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,691923,NULL,NULL,NULL,NULL,"691923",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-08-25 05:02:01.154"
7456,"Pré-Vendas B2B",NULL,2680,"29","Zank Hotel","0.00","2023-08-19 20:09:46","2023-08-24 13:57:15",NULL,"false","lost",NULL,NULL,NULL,"24384","2023-08-24","Não é prioridade da empresa oferecer benefício de saúde","7",NULL,NULL,"2023-08-24 13:57:15",1,3,3,0,0,NULL,NULL,NULL,NULL,NULL,"Giordano Souza","1076",NULL,NULL,NULL,0,0,409649,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-08-25 05:02:01.46"
7452,"Pré-Vendas B2B",NULL,2677,"29","Hotel Paraíso do Morro","0.00","2023-08-19 20:09:46","2023-08-24 13:41:48",NULL,"false","lost",NULL,NULL,NULL,"24388","2023-08-24","Não é prioridade da empresa oferecer benefício de saúde","7",NULL,NULL,"2023-08-24 13:41:48",1,3,3,0,0,NULL,"182",NULL,NULL,NULL,"Giordano Souza","1076",NULL,NULL,NULL,0,0,408722,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-08-25 05:02:02.003"
7363,"Pré-Vendas B2B",NULL,2659,"29","Pousada Toca da Coruja","0.00","2023-08-05 16:41:46","2023-08-24 19:23:09",NULL,"false","lost",NULL,NULL,NULL,"23788","2023-08-24","Não tem orçamento disponível no momento","7",NULL,NULL,"2023-08-24 19:23:06",2,2,2,0,0,NULL,NULL,NULL,NULL,NULL,"Giordano Souza","1076",NULL,NULL,NULL,0,0,1651280,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-08-25 05:02:02.246"
7360,"Pré-Vendas B2B",NULL,2654,"29","My Blue Hotel","0.00","2023-08-05 16:41:44","2023-08-24 14:26:58",NULL,"false","lost",NULL,NULL,NULL,"24361","2023-08-24","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2023-08-24 14:26:58",1,3,3,0,0,NULL,NULL,NULL,NULL,NULL,"Giordano Souza","1076",NULL,NULL,NULL,0,0,1633514,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-08-25 05:02:02.737"
4717,"Pré-Vendas B2B",3942,2318,"29","Assertiva","0.00","2023-02-27 13:02:39","2023-08-24 19:03:47","2023-07-17 14:21:55","false","lost",NULL,NULL,NULL,"23108","2023-07-28","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2023-07-28 17:27:55",0,5,5,0,1,NULL,"482",NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,13062316,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-08-25 05:02:03.504"
7594,"Pré-Vendas B2B",3513,1908,"30","Doc4Doc (2)","0.00","2023-08-29 12:56:32","2023-08-30 10:44:51","2023-08-29 12:56:39","false","open","2023-10-03",NULL,"24975","24974","2023-08-29",NULL,"7",NULL,NULL,NULL,0,2,1,1,1,NULL,"511","T1","email",NULL,"Giordano Souza","964",NULL,NULL,NULL,0,0,155099,NULL,NULL,NULL,NULL,"155085",NULL,NULL,NULL,NULL,NULL,"0",NULL,"0","2023-08-31 05:02:11.167"
7523,"Pré-Vendas B2B",NULL,2737,"29","Lumus Engenharia","0.00","2023-08-28 20:11:44","2023-08-30 20:07:32",NULL,"false","open",NULL,NULL,NULL,"24878","2023-08-28",NULL,"7",NULL,NULL,NULL,1,1,1,0,0,NULL,NULL,NULL,NULL,NULL,"Giordano Souza","518",NULL,NULL,NULL,0,0,215387,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-08-31 05:02:11.427"
7374,"Pré-Vendas B2B",4303,2665,"30","Salv","0.00","2023-08-08 14:51:15","2023-08-30 14:25:21","2023-08-09 11:01:19","false","open","2023-11-06",NULL,"23906","23905","2023-08-09",NULL,"7",NULL,NULL,NULL,0,2,1,1,1,NULL,"65","T2","whatsapp",NULL,"Giordano Souza","245",NULL,NULL,NULL,0,0,1962616,NULL,NULL,NULL,NULL,"1890012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-08-31 05:02:11.671"
7514,"Pré-Vendas B2B",NULL,2727,"29","Supra pesquisa","0.00","2023-08-28 20:11:41","2023-08-30 19:03:35",NULL,"false","open",NULL,NULL,NULL,"24869","2023-08-28",NULL,"7",NULL,NULL,NULL,1,1,1,0,0,NULL,NULL,NULL,NULL,NULL,"Giordano Souza","518",NULL,NULL,NULL,0,0,215391,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-08-31 05:02:11.956"
7522,"Pré-Vendas B2B",NULL,2736,"29","Nurti Jr. USP","0.00","2023-08-28 20:11:44","2023-08-30 20:05:56",NULL,"false","open","2023-09-01",NULL,"25194","25193","2023-08-30",NULL,"7",NULL,NULL,NULL,1,3,2,1,0,NULL,NULL,"T2","whatsapp",NULL,"Giordano Souza","518",NULL,NULL,NULL,0,0,215388,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-08-31 05:02:12.25"
7521,"Pré-Vendas B2B",NULL,2735,"29","Consultoria Iuris","0.00","2023-08-28 20:11:44","2023-08-30 20:02:42",NULL,"false","open","2023-09-01",NULL,"25192","25190","2023-08-30",NULL,"7",NULL,NULL,NULL,1,4,3,1,0,NULL,NULL,"T2","whatsapp",NULL,"Giordano Souza","518",NULL,NULL,NULL,0,0,215388,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-08-31 05:02:12.627"
7520,"Pré-Vendas B2B",NULL,2733,"29","CONAQ","0.00","2023-08-28 20:11:44","2023-08-30 20:00:39",NULL,"false","open","2023-09-01",NULL,"25189","25187","2023-08-30",NULL,"7",NULL,NULL,NULL,1,4,3,1,0,NULL,NULL,"T2","whatsapp",NULL,"Giordano Souza","518",NULL,NULL,NULL,0,0,215389,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-08-31 05:02:12.926"
7519,"Pré-Vendas B2B",NULL,2732,"29","UNIFEI Jr.","0.00","2023-08-28 20:11:44","2023-08-30 19:57:54",NULL,"false","open","2023-09-01",NULL,"25186","25185","2023-08-30",NULL,"7",NULL,NULL,NULL,1,3,2,1,0,NULL,NULL,"T2","whatsapp",NULL,"Giordano Souza","518",NULL,NULL,NULL,0,0,215389,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-08-31 05:02:13.193"
7518,"Pré-Vendas B2B",NULL,2731,"29","Bugware","0.00","2023-08-28 20:11:44","2023-08-30 19:56:04",NULL,"false","open","2023-09-01",NULL,"25184","25182","2023-08-30",NULL,"7",NULL,NULL,NULL,1,4,3,1,0,NULL,NULL,"T2","whatsapp",NULL,"Giordano Souza","518",NULL,NULL,NULL,0,0,215389,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-08-31 05:02:13.467"
7517,"Pré-Vendas B2B",NULL,2730,"29","Consej","0.00","2023-08-28 20:11:44","2023-08-30 19:32:59",NULL,"false","open","2023-09-01",NULL,"25181","25179","2023-08-30",NULL,"7",NULL,NULL,NULL,1,4,3,1,0,NULL,NULL,"T2","whatsapp",NULL,"Giordano Souza","518",NULL,NULL,NULL,0,0,215389,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-08-31 05:02:13.721"
7515,"Pré-Vendas B2B",NULL,2728,"29","Empresa Júnior Meta Consultoria","0.00","2023-08-28 20:11:41","2023-08-30 19:11:25",NULL,"false","open","2023-09-01",NULL,"25175","25173","2023-08-30",NULL,"7",NULL,NULL,NULL,1,4,3,1,0,NULL,NULL,"T2","whatsapp",NULL,"Giordano Souza","518",NULL,NULL,NULL,0,0,215393,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-08-31 05:02:14.263"
7513,"Pré-Vendas B2B",NULL,2725,"29","Inventório","0.00","2023-08-28 20:11:41","2023-08-30 19:03:27",NULL,"false","open","2023-09-01",NULL,"25172","25170","2023-08-30",NULL,"7",NULL,NULL,NULL,1,4,3,1,0,NULL,NULL,"T2","whatsapp",NULL,"Giordano Souza","518",NULL,NULL,NULL,0,0,215393,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-08-31 05:02:14.535"
7511,"Pré-Vendas B2B",NULL,2724,"29","EPEC","0.00","2023-08-28 20:11:38","2023-08-30 18:57:51",NULL,"false","open","2023-09-01",NULL,"25169","25167","2023-08-30",NULL,"7",NULL,NULL,NULL,1,4,3,1,0,NULL,NULL,"T2","whatsapp",NULL,"Giordano Souza","518",NULL,NULL,NULL,0,0,215397,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-08-31 05:02:14.809"
7510,"Pré-Vendas B2B",NULL,2723,"29","Phygeo - Soluções em Geofísica e Geotecnologia","0.00","2023-08-28 20:11:38","2023-08-30 18:51:57",NULL,"false","open","2023-09-01",NULL,"25166","25164","2023-08-30",NULL,"7",NULL,NULL,NULL,1,4,3,1,0,NULL,NULL,"T2","whatsapp",NULL,"Giordano Souza","518",NULL,NULL,NULL,0,0,215397,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-08-31 05:02:15.113"
7507,"Pré-Vendas B2B",NULL,2719,"29","GEPEA - Consultoria em Alimentos","0.00","2023-08-28 20:11:38","2023-08-30 18:42:01",NULL,"false","open","2023-09-01",NULL,"25160","25158","2023-08-30",NULL,"7",NULL,NULL,NULL,1,4,3,1,0,NULL,NULL,"T2","linkedin",NULL,"Giordano Souza","518",NULL,NULL,NULL,0,0,215397,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-08-31 05:02:15.397"
6997,"Pré-Vendas B2B",4521,2461,"45","Pré-venda | Schultz","0.00","2023-06-28 11:07:54","2023-06-28 11:23:29",NULL,"false","won",NULL,NULL,NULL,"21731","2023-06-26",NULL,"7","2023-06-28 11:23:29","2023-06-28 11:23:29",NULL,0,2,2,0,1,NULL,"482",NULL,NULL,NULL,"Giordano Souza","728",NULL,NULL,NULL,0,0,935,NULL,NULL,NULL,NULL,"0",NULL,"0","0","935","0",NULL,NULL,NULL,"2023-06-29 05:01:55.838"
7622,"Pré-Vendas B2B",5557,2808,"50","Relações Públicas jr.","0.00","2023-09-02 12:59:21","2023-09-02 13:00:58",NULL,"false","open","2023-09-04","20:00:00","25284",NULL,NULL,NULL,"7",NULL,NULL,NULL,1,1,0,1,1,NULL,"482","Bruno Guerreiro, da RPJr e Giordano de Pinho Souza","meeting",NULL,"Giordano Souza","518",NULL,NULL,NULL,0,0,68512,NULL,NULL,NULL,NULL,"0",NULL,NULL,"68511",NULL,NULL,NULL,NULL,NULL,"2023-09-03 05:01:55.948"
7534,"Pré-Vendas B2B",NULL,2746,"29","EJEM","0.00","2023-08-28 20:11:50","2023-09-02 13:40:57",NULL,"false","open",NULL,NULL,NULL,"24889","2023-08-28",NULL,"7",NULL,NULL,NULL,1,1,1,0,0,NULL,NULL,NULL,NULL,NULL,"Giordano Souza","518",NULL,NULL,NULL,0,0,474564,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-09-03 05:01:56.219"
7506,"Pré-Vendas B2B",NULL,2720,"30","PS Júnior","0.00","2023-08-28 20:11:37","2023-09-02 12:47:13","2023-08-31 11:01:34","false","open","2023-09-04",NULL,"25203","25157","2023-09-01",NULL,"7",NULL,NULL,NULL,1,5,4,1,1,NULL,NULL,"T1 - Contato","whatsapp",NULL,"Giordano Souza","518",NULL,NULL,NULL,0,0,474577,NULL,NULL,NULL,NULL,"248380",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-09-03 05:01:56.482"
7619,"Pré-Vendas B2B",5555,2807,"50","CASE EJ","0.00","2023-09-01 17:52:40","2023-09-02 12:48:20",NULL,"false","open","2023-09-06","14:00:00","25224",NULL,NULL,NULL,"7",NULL,NULL,NULL,0,1,0,1,1,NULL,"482","Gestao de Pessoas CASE EJ e Giordano de Pinho Souza","meeting",NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,137314,NULL,NULL,NULL,NULL,"0",NULL,NULL,"137313",NULL,NULL,NULL,NULL,NULL,"2023-09-03 05:01:56.757"
7499,"Pré-Vendas B2B",NULL,2713,"30","Mackenzie Jr.","0.00","2023-08-28 20:11:33","2023-09-02 12:47:25","2023-08-31 11:01:44","false","open","2023-09-04",NULL,"25204","25119","2023-09-01",NULL,"7",NULL,NULL,NULL,1,5,4,1,1,NULL,NULL,"T1 - Contato","whatsapp",NULL,"Giordano Souza","518",NULL,NULL,NULL,0,0,474582,NULL,NULL,NULL,NULL,"248371",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-09-03 05:01:57.323"
7588,"Pré-Vendas B2B",NULL,2795,"29","CETA Jr.","0.00","2023-08-28 20:12:18","2023-09-02 18:50:08",NULL,"false","open","2023-09-04",NULL,"25394","25393","2023-09-02",NULL,"7",NULL,NULL,NULL,1,3,2,1,0,NULL,NULL,"T1","whatsapp",NULL,"Giordano Souza","518",NULL,NULL,NULL,0,0,474537,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-09-03 05:01:57.56"
7582,"Pré-Vendas B2B",NULL,2797,"29","EMAS jr. Consultoria","0.00","2023-08-28 20:12:16","2023-09-02 18:50:50",NULL,"false","lost",NULL,NULL,NULL,"25395","2023-09-02","Não é prioridade da empresa oferecer benefício de saúde","7",NULL,NULL,"2023-09-02 18:50:30",1,1,1,0,0,NULL,NULL,NULL,NULL,NULL,"Giordano Souza","518",NULL,NULL,NULL,0,0,427094,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-09-03 05:01:55.365"
7516,"Pré-Vendas B2B",NULL,2729,"30","Dinâmica Consultoria","0.00","2023-08-28 20:11:41","2023-09-02 12:47:01","2023-08-31 11:01:18","false","open","2023-09-04",NULL,"25202","25178","2023-09-01",NULL,"7",NULL,NULL,NULL,1,5,4,1,1,NULL,"24","T1 - Contato","whatsapp",NULL,"Giordano Souza","518",NULL,NULL,NULL,0,0,474572,NULL,NULL,NULL,NULL,"248395",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-09-03 05:01:55.672"
4004,"Pré-Vendas B2B",865,850,"30","Saipos","0.00","2022-12-01 15:03:15","2023-08-04 17:54:58","2023-07-20 13:55:47","false","lost","2023-12-04",NULL,"23602","23112","2023-08-04","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2023-08-04 17:50:38",0,7,6,1,1,NULL,"301","Retorno de contato","deadline",NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,21264443,NULL,NULL,NULL,NULL,"1310091",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-08-05 05:01:55.423"
7593,"Pré-Vendas B2B",NULL,2806,"29","EGEO - Espaço Geográfico Júnior","0.00","2023-08-28 20:12:22","2023-08-28 20:12:22",NULL,"false","open","2023-08-28",NULL,"24948",NULL,NULL,NULL,"7",NULL,NULL,NULL,1,1,0,1,0,NULL,NULL,"UFMG","deadline",NULL,"Giordano Souza","518",NULL,NULL,NULL,0,0,42543,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-08-29 05:02:05.149"
7447,"Pré-Vendas B2B",5521,2675,"50","Original Precatórios","0.00","2023-08-16 14:36:25","2023-08-28 11:19:31",NULL,"false","lost",NULL,NULL,NULL,"24653","2023-08-29","Empresa não está no momento de cotação de novos benefícios","7",NULL,NULL,"2023-08-28 11:19:31",0,6,6,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza","1150",NULL,NULL,NULL,0,0,1024986,NULL,NULL,NULL,NULL,"0",NULL,NULL,"1024985",NULL,NULL,NULL,NULL,NULL,"2023-08-29 05:02:05.405"
7592,"Pré-Vendas B2B",NULL,2805,"29","EstatMG","0.00","2023-08-28 20:12:21","2023-08-28 20:12:22",NULL,"false","open","2023-08-28",NULL,"24947",NULL,NULL,NULL,"7",NULL,NULL,NULL,1,1,0,1,0,NULL,NULL,"UFMG","deadline",NULL,"Giordano Souza","518",NULL,NULL,NULL,0,0,42545,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-08-29 05:02:05.682"
